# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
6.56855888e-02  5.67856833e+00  5.13366124e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.20349479e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.27293452e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.34193223e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.41043916e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.47840609e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.54578334e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.61252087e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.67856833e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.74387515e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.80839057e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.87206372e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.93484371e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  5.99667970e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.05752095e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.11731691e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.17601730e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.23357219e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.28993205e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.34504788e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.39887124e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.45135434e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.50245015e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.55211244e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.60029586e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.64695607e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.69204974e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.73553470e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.77736994e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.81751576e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.85593377e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.89258703e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.92744006e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.96045893e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  6.99161132e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.02086659e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.04819582e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.07357188e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.09696947e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.11836518e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.13773752e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.15506699e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.17033609e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.18352935e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.19463339e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.20363693e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.21053085e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.21530824e+00  0.00000000e+00  0.00000000e+00
6.56855888e-02  5.67856833e+00  7.21796529e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.57581346e-05  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.99209215e-04  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.81302541e-04  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.82247587e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.92319076e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.28403402e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.90572739e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.78912938e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.93523601e-03  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.23451811e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.50202366e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.79618127e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.11714584e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.46508616e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.84018493e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.24263883e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.67265850e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.13046861e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.61630789e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.13042916e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.67309936e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.24459958e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.84522510e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.47528545e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  8.13510438e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  8.82501993e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.54538446e-02  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.02965647e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.10789416e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.18929106e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.27388816e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.36172786e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.45285403e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.54731196e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.64514838e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.74641147e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.85115081e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.95941744e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.07126381e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.18674379e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.30591266e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.42882711e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.55554521e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.68612641e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.82063156e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.95912282e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.10166373e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.24831913e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.39915516e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.55423925e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.71364009e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.87742758e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.04567283e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.21844814e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.39582692e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.57788368e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.76469401e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.95633450e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.15288272e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.35441716e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.56101718e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.77276294e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.98973539e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.21201613e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.43968741e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.67283202e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.91153323e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.15587470e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.40594041e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.66181457e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.92358148e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  8.19132550e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  8.46513092e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  8.74508182e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.03126201e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.32375486e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.62264322e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  9.92800924e-01  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.02399343e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.05584988e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.08837820e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.12158621e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.15548156e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.19007178e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.22536418e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.26136593e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.29808395e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.33552494e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.37369538e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.41260145e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.45224905e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.49264379e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.53379093e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.57569538e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.61836169e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.66179401e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.70599606e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.75097112e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.79672201e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.84325105e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.89056004e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.93865027e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  1.98752241e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.03717658e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.08761228e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.13882833e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.19082292e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.24359353e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.29713692e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.35144909e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.40652530e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.46235997e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.51894673e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.57627835e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.63434673e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.69314287e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.75265686e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.81287783e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.87379397e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.93539248e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  2.99765954e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.06058031e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.12413893e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.18831845e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.25310087e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.31846709e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.38439690e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.45086899e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.51786092e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.58534912e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.65330888e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.72171435e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.79053852e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.85975325e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.92932926e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  3.99923609e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.06944220e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.13991487e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.21062029e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.28152355e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.35258862e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.42377844e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.49505486e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.56637873e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.63770986e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.70900714e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.78022846e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.85133084e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.92227040e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  4.99300245e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.06348148e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.13366124e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.20349479e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.27293452e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.34193223e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.41043916e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.47840609e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.54578334e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.61252087e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.67856833e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.74387515e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.80839057e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.87206372e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.93484371e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  5.99667970e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.05752095e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.11731691e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.17601730e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.23357219e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.28993205e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.34504788e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.39887124e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.45135434e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.50245015e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.55211244e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.60029586e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.64695607e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.69204974e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.73553470e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.77736994e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.81751576e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.85593377e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.89258703e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.92744006e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.96045893e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  6.99161132e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.02086659e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.04819582e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.07357188e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.09696947e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.11836518e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.13773752e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.15506699e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.17033609e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.18352935e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.19463339e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.20363693e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.21053085e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.21530824e+00  0.00000000e+00  0.00000000e+00
6.49195858e-02  5.74387515e+00  7.21796529e+00  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  7.57581346e-05  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  3.99209215e-04  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  9.81302541e-04  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  1.82247587e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  2.92319076e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  4.28403402e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  5.90572739e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  7.78912938e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  9.93523601e-03  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  1.23451811e-02  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  1.50202366e-02  0.00000000e+00  0.00000000e+00
6.41027632e-02  5.80839057e+00  1.79618127e-02  0.00000000e+00  0.00000000e+00
